ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR117383","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.26,0.01,-1.54,-1.54,2.88,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.71,"2019-03-01",,,,,,,
"USTR117740","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.11,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.18,"2021-04-30",,,,,,,
"USTR117740","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.26,0.01,-1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.65,"2021-04-30",,,,,,,
"USTR117889","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-8.12,"2021-11-22",,,,,,,
"USTR117889","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.61,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-7.12,"2021-11-22",,,,,,,
"USTR118454","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.55,0.67,-2.69,-2.69,5.53,8.43,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.44,"2018-04-30",,,,,,,
"USTR118454","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.45,0.89,-2.61,-2.61,5.12,8.21,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.09,"2018-04-30",,,,,,,
"USTR118704","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.07,-0.06,1.92,1.92,2.70,3.82,3.35,0.00,0.00,0.00,,,,,,,,,,,,,3.17,"2017-02-28",,,,,,,
"USTR118704","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,-0.47,1.41,2.28,2.11,0.00,0.00,0.00,,,,,,,,,,,,,1.84,"2017-02-28",,,,,,,
"USTR119230","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.76,1.09,-2.76,-2.76,6.40,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.03,"2019-03-31",,,,,,,
"USTR119230","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.63,1.31,-2.81,-2.81,5.49,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.53,"2019-03-31",,,,,,,
"USTR119248","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.78,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.32,"2021-09-20",,,,,,,
"USTR119248","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.63,1.29,-2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.26,"2021-09-20",,,,,,,
"USTR124648","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.11,-0.32,-1.21,-1.21,3.27,5.02,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.80,"2018-07-18",,,,,,,
"USTR124648","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.32,-0.04,-1.74,-2.01,2.44,4.11,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.09,"2018-07-18",,,,,,,
"USTR124648","2021-12-31","N","USTR",3,,,"Y","Gross Total Return","Total Return",-0.13,-0.57,-1.44,-2.01,2.44,4.11,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.09,"2018-07-18",,,,,,,
"USTR125587","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.52,0.71,-2.33,-2.33,5.11,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.53,"2019-01-31",,,,,,,
"USTR125587","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.41,0.82,-2.44,-2.44,4.90,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.41,"2019-01-31",,,,,,,
"USTR126950","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.56,0.77,-2.32,-2.32,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.65,"2020-01-31",,,,,,,
"USTR126950","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.44,0.90,-2.47,-2.47,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.25,"2020-01-31",,,,,,,
"USTR126967","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.06,-0.05,1.52,1.52,2.85,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.52,"2019-02-28",,,,,,,
"USTR126967","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,-0.47,1.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.22,"2019-02-28",,,,,,,
"USTR1282","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.13,0.38,1.51,1.51,5.08,5.58,4.49,4.05,3.38,2.96,,,,,,,,,,,,,4.60,"2007-08-31",,,,,,,
"USTR1282","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.00,0.00,0.00,-2.16,2.63,3.88,3.24,2.99,2.53,2.09,,,,,,,,,,,,,4.80,"2007-08-31",,,,,,,
"USTR1294","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.35,0.26,-1.66,-1.66,3.34,5.61,4.01,4.04,3.34,3.31,,,,,,,,,,,,,5.07,"2007-07-31",,,,,,,
"USTR1294","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.32,0.18,-1.75,-1.75,3.45,5.50,3.99,3.99,3.30,3.13,,,,,,,,,,,,,4.29,"2007-07-31",,,,,,,
"USTR129577","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.57,0.78,-2.36,-2.36,5.90,8.56,5.75,6.14,0.00,0.00,,,,,,,,,,,,,4.12,"2016-08-05",,,,,,,
"USTR129577","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.48,0.93,-2.59,-2.59,4.99,7.97,5.18,5.72,0.00,0.00,,,,,,,,,,,,,3.74,"2016-08-05",,,,,,,
"USTR130625","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.82,1.32,-3.16,-3.16,6.05,9.24,5.95,0.00,0.00,0.00,,,,,,,,,,,,,5.95,"2017-12-31",,,,,,,
"USTR130625","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.80,1.64,-3.24,-3.24,5.66,8.90,5.63,0.00,0.00,0.00,,,,,,,,,,,,,5.63,"2017-12-31",,,,,,,
"USTR130951","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-1.31,"2021-11-21",,,,,,,
"USTR130951","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.40,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,1.18,"2021-11-21",,,,,,,
"USTR132835","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.20,0.10,-1.43,-1.43,4.03,6.65,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.53,"2018-02-28",,,,,,,
"USTR132835","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.13,0.19,-1.78,-1.78,4.01,6.46,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.41,"2018-02-28",,,,,,,
"USTR132853","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.05,-0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-05-04",,,,,,,
"USTR132853","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-05-04",,,,,,,
"USTR134322","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.15,0.05,4.73,4.73,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.88,"2020-04-30",,,,,,,
"USTR134322","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,-0.47,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.30,"2020-04-30",,,,,,,
"USTR137996","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.77,1.04,-3.23,-3.23,5.33,8.56,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.56,"2018-12-31",,,,,,,
"USTR137996","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.64,1.31,-2.82,-2.82,5.45,8.60,0.00,0.00,0.00,0.00,,,,,,,,,,,,,8.60,"2018-12-31",,,,,,,
"USTR140702","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.71,0.93,-2.55,-2.55,4.70,7.57,5.00,5.37,0.00,0.00,,,,,,,,,,,,,4.54,"2016-03-31",,,,,,,
"USTR140702","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.52,1.05,-2.59,-2.59,4.39,7.33,4.75,5.17,0.00,0.00,,,,,,,,,,,,,4.28,"2016-03-31",,,,,,,
"USTR140989","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.27,0.24,-1.41,-1.41,4.45,7.18,0.00,0.00,0.00,0.00,,,,,,,,,,,,,6.01,"2018-02-28",,,,,,,
"USTR140989","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.17,0.30,-1.92,-1.92,4.38,7.03,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.84,"2018-02-28",,,,,,,
"USTR1410","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.05,-0.53,-0.93,-0.93,2.51,4.11,3.26,3.21,2.81,2.71,,,,,,,,,,,,,4.09,"2007-09-30",,,,,,,
"USTR1410","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.13,-0.57,-1.44,-1.44,2.42,3.86,3.11,2.91,2.53,2.38,,,,,,,,,,,,,3.72,"2007-09-30",,,,,,,
"USTR141082","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.58,0.74,-2.62,-2.62,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,-0.11,"2020-04-30",,,,,,,
"USTR141082","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.50,1.01,-2.56,-2.56,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.41,"2020-04-30",,,,,,,
"USTR141116","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.73,1.15,-2.99,-2.99,5.51,8.49,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.44,"2018-04-30",,,,,,,
"USTR141116","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.69,1.40,-2.77,-2.77,5.37,8.36,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.21,"2018-04-30",,,,,,,
"USTR142736","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.02,-0.19,2.41,2.41,3.38,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.00,"2019-02-28",,,,,,,
"USTR142736","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,-0.47,1.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.22,"2019-02-28",,,,,,,
"USTR143952","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.29,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-03-31",,,,,,,
"USTR143952","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.26,0.01,-1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-03-31",,,,,,,
"USTR144831","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.39,1.47,-0.78,-0.78,7.49,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.49,"2019-12-31",,,,,,,
"USTR144831","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.37,1.52,-1.18,-1.18,5.81,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.81,"2019-12-31",,,,,,,
"USTR145021","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.15,-0.09,-1.05,-1.05,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.64,"2020-03-31",,,,,,,
"USTR145021","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.16,0.09,-1.25,-1.25,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.38,"2020-03-31",,,,,,,
"USTR146479","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.48,0.59,-2.26,-2.26,5.06,7.86,5.20,0.00,0.00,0.00,,,,,,,,,,,,,5.35,"2017-11-30",,,,,,,
"USTR146479","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.39,0.77,-2.41,-2.41,4.85,7.73,5.08,0.00,0.00,0.00,,,,,,,,,,,,,5.26,"2017-11-30",,,,,,,
"USTR149130","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.56,"2019-03-31",,,,,,,
"USTR149130","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,-0.47,1.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.04,"2019-03-31",,,,,,,
"USTR151582","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.13,0.38,1.04,1.04,3.60,4.69,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.99,"2018-10-31",,,,,,,
"USTR151582","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.13,-0.57,-1.44,-1.44,2.42,3.86,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.24,"2018-10-31",,,,,,,
"USTR153582","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.30,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.94,"2021-07-08",,,,,,,
"USTR153582","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",0.24,3.42,6.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.29,"2021-07-08",,,,,,,
"USTR153969","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.54,0.43,5.63,5.63,3.69,7.42,0.00,0.00,0.00,0.00,,,,,,,,,,,,,4.35,"2018-01-31",,,,,,,
"USTR153969","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",1.87,0.71,5.28,5.28,6.19,8.83,0.00,0.00,0.00,0.00,,,,,,,,,,,,,5.97,"2018-01-31",,,,,,,
"USTR1549","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.41,0.52,-2.08,-2.08,4.66,7.46,4.95,5.34,4.47,4.75,,,,,,,,,,,,,6.52,"2008-10-31",,,,,,,
"USTR1549","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.33,0.62,-2.24,-2.24,4.55,7.28,4.83,5.17,4.25,3.82,,,,,,,,,,,,,5.11,"2008-10-31",,,,,,,
"USTR155107","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.35,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-03-31",,,,,,,
"USTR155107","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.26,0.01,-1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,0.00,"2021-03-31",,,,,,,
"USTR157992","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.05,-0.05,1.91,1.91,2.88,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.65,"2019-02-28",,,,,,,
"USTR157992","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,-0.47,1.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.22,"2019-02-28",,,,,,,
"USTR1590","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.54,0.60,-2.76,-2.76,5.73,8.48,5.72,5.96,4.74,4.91,,,,,,,,,,,,,6.34,"2008-03-31",,,,,,,
"USTR1590","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.41,0.80,-2.47,-2.47,4.93,7.85,5.12,5.53,4.48,4.51,,,,,,,,,,,,,4.30,"2008-03-31",,,,,,,
"USTR1617","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.61,,,,,,,,,,,,,2.10,"2008-06-30",,,,,,,
"USTR163754","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-2.08,4.72,-6.35,-6.35,7.85,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,10.65,"2019-04-01",,,,,,,
"USTR163754","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-2.15,4.70,-6.07,-6.07,7.93,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,10.70,"2019-04-01",,,,,,,
"USTR165715","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",0.04,-0.10,1.51,1.51,2.93,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,3.75,"2019-02-28",,,,,,,
"USTR165715","2021-12-31","N","USTR",2,,,"Y","Gross Total Return","Total Return",-0.15,-0.56,-0.47,-0.47,1.41,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,2.22,"2019-02-28",,,,,,,
"USTR167836","2021-12-31","N","USTR",1,,,"N","Gross Total Return","Total Return",-0.53,0.53,-3.06,-3.06,5.38,8.34,0.00,0.00,0.00,0.00,,,,,,,,,,,,,7.35,"2018-04-30",,,,,,,
