ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,DataSource,SortOrder,Sector,TimeValue,BookValue,TaxEquivalentBookYield,PreTaxBookYield,AfterTaxBookYield,PercentTotalBookValue,ParValue,OverweightUnderWeightValue,Rating,Value
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",111,"Industrial","2021-06-30",,,,,,,-3,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",112,"Utility","2021-06-30",,,,,,,3,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",113,"Finance","2021-06-30",,,,,,,6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",114,"Securitized","2021-06-30",,,,,,,8,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",115,"Treasury","2021-07-31",,,,,,,-8,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",116,"Gov","2021-07-31",,,,,,,-6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",117,"Industrial","2021-07-31",,,,,,,-4,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",118,"Utility","2021-07-31",,,,,,,3,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",119,"Finance","2021-07-31",,,,,,,6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",120,"Securitized","2021-07-31",,,,,,,9,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",121,"Treasury","2021-08-31",,,,,,,-7,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",122,"Gov","2021-08-31",,,,,,,-6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",123,"Industrial","2021-08-31",,,,,,,-4,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",124,"Utility","2021-08-31",,,,,,,3,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",125,"Finance","2021-08-31",,,,,,,6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",126,"Securitized","2021-08-31",,,,,,,8,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",127,"Treasury","2021-09-30",,,,,,,-10,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",128,"Gov","2021-09-30",,,,,,,-6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",129,"Industrial","2021-09-30",,,,,,,-4,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",130,"Utility","2021-09-30",,,,,,,3,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",131,"Finance","2021-09-30",,,,,,,4,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",132,"Securitized","2021-09-30",,,,,,,12,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",133,"Treasury","2021-10-31",,,,,,,-10,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",134,"Gov","2021-10-31",,,,,,,-6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",135,"Industrial","2021-10-31",,,,,,,-4,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",136,"Utility","2021-10-31",,,,,,,3,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",137,"Finance","2021-10-31",,,,,,,4,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",138,"Securitized","2021-10-31",,,,,,,12,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",139,"Treasury","2021-11-30",,,,,,,-9,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",140,"Gov","2021-11-30",,,,,,,-6,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",141,"Industrial","2021-11-30",,,,,,,-4,,
"USTR111505","2021-12-31","N","USTR","OverWeightUnderWeightGraph",142,"Utility","2021-11-30",,,,,,,3,,
