ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR1410","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.43,0.89,6.07,2.5,4.29,1.94,1.41,0.84,2.21,2.97,,,,,,,,,,,,,"6.065712669826051","2021-01-01",,,,,,,
"USTR141082","2020-12-31","N","USTR",1,,,"N",,"Total Return",-0.12,0.76,0,-1.47,12.03,3.08,2.26,-4.39,3.58,4.84,,,,,,,,,,,,,"0","2021-01-01",,,,,,,
"USTR141082","2020-12-31","N","USTR",2,,,"Y",,"Total Return",-0.12,0.76,0,-1.49,12.78,3.96,2.71,-4.06,3.99,5.3,,,,,,,,,,,,,"0","2021-01-01",,,,,,,
"USTR141116","2020-12-31","N","USTR",1,,,"N",,"Total Return",-0.16,0.74,14.76,-1.91,12.53,2.98,2.25,-4.88,3.74,5.36,,,,,,,,,,,,,"14.763125994252778","2021-01-01",,,,,,,
"USTR141116","2020-12-31","N","USTR",2,,,"Y",,"Total Return",-0.16,0.74,14.76,-2.41,12.5,2.77,1.87,-5.51,3.23,4.54,,,,,,,,,,,,,"14.763125994252778","2021-01-01",,,,,,,
"USTR142736","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.57,1.34,4.37,7.02,6.6,5.46,5.05,5.65,6.87,9.05,,,,,,,,,,,,,"4.369797299745071","2021-01-01",,,,,,,
"USTR142736","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.57,1.34,4.37,1.1,1.15,0.84,0.65,0.61,0.88,1.11,,,,,,,,,,,,,"4.369797299745071","2021-01-01",,,,,,,
"USTR143106","2020-12-31","N","USTR",1,,,"N",,"Total Return",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,"0","2021-01-01",,,,,,,
"USTR143106","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0,0,0,-0.78,12.92,5.07,3.52,-2.61,4.69,5.98,,,,,,,,,,,,,"0","2021-01-01",,,,,,,
"USTR144831","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.44,4.89,16.45,5.45,37.96,21.05,14.11,2.39,14.63,17.14,,,,,,,,,,,,,"16.45274638815446","2021-01-01",,,,,,,
"USTR144831","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.44,4.89,16.45,5.36,38.44,21.06,13.68,1.98,14.41,17.16,,,,,,,,,,,,,"16.45274638815446","2021-01-01",,,,,,,
"USTR145021","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.23,1.07,0,2.8,8.44,4.37,3.09,0.74,4.48,5.68,,,,,,,,,,,,,"0","2021-01-01",,,,,,,
"USTR145021","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.23,1.07,0,0.91,5.93,2.36,1.56,-0.84,2.48,3.24,,,,,,,,,,,,,"0","2021-01-01",,,,,,,
"USTR146479","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.02,1.17,12.94,0.23,12.8,4.76,3.69,-2.44,4.84,6.43,,,,,,,,,,,,,"12.938546882133227","2021-01-01",,,,,,,
"USTR146479","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.02,1.17,12.94,-0.92,12.49,4.39,3.01,-3.2,4.26,5.55,,,,,,,,,,,,,"12.938546882133227","2021-01-01",,,,,,,
"USTR147439","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.97,1.91,9.32,12.33,12,7.86,7.35,5.05,7.91,10.62,,,,,,,,,,,,,"9.315654429121146","2021-01-01",,,,,,,
"USTR147439","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.97,1.91,9.32,1.67,6.91,2.71,1.86,-0.47,2.61,3.34,,,,,,,,,,,,,"9.315654429121146","2021-01-01",,,,,,,
"USTR153960","2020-12-31","N","USTR",1,,,"N",,"Total Return",-0.17,0.77,14.95,-1.97,12.96,3.13,2.71,-4.94,3.92,5.38,,,,,,,,,,,,,"14.953756645736771","2021-01-01",,,,,,,
"USTR153960","2020-12-31","N","USTR",2,,,"Y",,"Total Return",-0.17,0.77,14.95,-2.46,13.81,3.53,2.41,-5.47,3.77,5.15,,,,,,,,,,,,,"14.953756645736771","2021-01-01",,,,,,,
"USTR153969","2020-12-31","N","USTR",1,,,"N",,"Total Return",1.73,6.44,1.79,22.92,40.54,28.37,17.24,17.8,22.77,21.39,,,,,,,,,,,,,"1.7940587774860184","2021-01-01",,,,,,,
"USTR153969","2020-12-31","N","USTR",2,,,"Y",,"Total Return",1.73,6.44,1.79,25.08,41.15,28.4,16.94,15.94,23.97,22.25,,,,,,,,,,,,,"1.7940587774860184","2021-01-01",,,,,,,
"USTR1549","2020-12-31","N","USTR",1,,,"N",,"Total Return",0.03,1.37,11.88,0.36,12.87,5.59,4.18,-1.69,5.18,6.86,,,,,,,,,,,,,"11.878295323008548","2021-01-01",,,,,,,
"USTR1549","2020-12-31","N","USTR",2,,,"Y",,"Total Return",0.03,1.37,11.88,-0.58,12.05,4.74,3.28,-2.38,4.43,5.66,,,,,,,,,,,,,"11.878295323008548","2021-01-01",,,,,,,
