ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,EquityFlag,TaxType,BenchmarkFlag,PerformanceType,Description,MTD,QTD,YTD,PriorYear,PriorTwoYear,PriorThreeYear,PriorFourYear,PriorFiveYear,PriorSevenYear,PriorTenYear,CYPriorYear,CYPriorTwoYear,CYPriorThreeYear,CYPriorFourYear,CYPriorFiveYear,CYPriorSixYear,CYPriorSevenYear,CYPriorEightYear,CYPriorNineYear,CYPriorTenYear,CYPriorElevenYear,CYPriorTwelveYear,SinceInceptionReturn,InceptionDate,ValueAdded,Risk,TrackingError,InfoRatio,PriorThreeMonth,PriorSixMonth,PriorNineMonth
"USTR137996","2020-12-31","N","USTR",1,,,"N",,,-0.17,0.76,14.63,,0,0,0,0,0,0,,,,,,,,,,,,,"14.633259900037698","2021-01-01",,,,,,,
"USTR137996","2020-12-31","N","USTR",2,,,"Y",,,-0.19,0.83,14.43,,0,0,0,0,0,0,,,,,,,,,,,,,"14.431372252580154","2021-01-01",,,,,,,
"USTR138014","2020-12-31","N","USTR",1,,,"N",,,0.37,0.8,9.09,,0,0,0,0,0,0,,,,,,,,,,,,,"9.088583077502799","2021-01-01",,,,,,,
"USTR138014","2020-12-31","N","USTR",2,,,"Y",,,0.14,0.67,7.51,,0,0,0,0,0,0,,,,,,,,,,,,,"7.5066327","2021-01-01",,,,,,,
"USTR140702","2020-12-31","N","USTR",1,,,"N",,,-0.09,0.98,12.5,,7.65,7.44,0,0,0,0,,,,,,,,,,,,,"12.499631528916222","2021-01-01",,,,,,,
"USTR140702","2020-12-31","N","USTR",2,,,"Y",,,-0.13,0.89,11.86,,0,0,0,0,0,0,,,,,,,,,,,,,"11.859490683069618","2021-01-01",,,,,,,
"USTR140989","2020-12-31","N","USTR",1,,,"N",,,0.22,1.58,10.66,,0,0,0,0,0,0,,,,,,,,,,,,,"10.662964209962599","2021-01-01",,,,,,,
"USTR140989","2020-12-31","N","USTR",2,,,"Y",,,0.04,1.17,11.08,,0,0,0,0,0,0,,,,,,,,,,,,,"11.076461747823728","2021-01-01",,,,,,,
"USTR1410","2020-12-31","N","USTR",1,,,"N",,,0.43,0.89,6.07,,4.69,4.27,3.96,3.47,3.4,0,,,,,,,,,,,,,"6.065712669826051","2021-01-01",,,,,,,
"USTR1410","2020-12-31","N","USTR",2,,,"Y",,,0.21,0.48,6.43,,0,0,0,0,0,0,,,,,,,,,,,,,"6.43404147","2021-01-01",,,,,,,
